dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct,n_perturbations,empirical_pval,empirical_fdr
HAPLN4,NCAN,21.251915,0.5543860495090485,Non-significant background,5597,19.398329463140747,11672.0,0.37799862919808086,1.0
NR1H3,NR1I2,25.88535,0.5543550252914429,Non-significant background,5598,19.40179530724708,11672.0,0.20339273474982866,1.0
GNAS,GNAI2,42.572,0.5541493222117424,Non-significant background,5599,19.40526115135341,11672.0,0.4971727210418095,1.0
DUSP26,STYX,21.67555,0.5540989600121975,Non-significant background,5600,19.408726995459745,11672.0,0.21187457162440027,1.0
APOBEC3H,APOBEC2,24.8219,0.5540221035480499,Non-significant background,5601,19.412192839566075,11672.0,0.700993831391364,1.0
MEF2D,MEF2C,53.04115,0.5539447367191315,Non-significant background,5602,19.415658683672408,11672.0,0.1471041809458533,1.0
EFNA1,EFNA5,37.98245,0.5539285987615585,Non-significant background,5603,19.41912452777874,11672.0,0.15755654557916382,1.0
POU5F2,POU3F1,24.22395,0.5538949221372604,Non-significant background,5604,19.42259037188507,11672.0,0.4154386566141193,1.0
ATP11C,ATP11A,63.19075,0.5537154227495193,Non-significant background,5605,19.426056215991405,11672.0,0.49665867032213845,1.0
TCEAL4,TCEAL9,28.5331,0.5533609315752983,Non-significant background,5606,19.42952206009774,11672.0,0.30671692940370116,1.0
ZNF765,ZNF761,69.9294,0.5532227754592896,Non-significant background,5607,19.43298790420407,11672.0,0.04189513365318712,1.0
SLC25A13,SLC25A29,21.9963,0.5532194077968597,Non-significant background,5608,19.4364537483104,11672.0,0.5008567511994517,1.0
PYGM,PYGB,83.5609,0.5531595945358276,Non-significant background,5609,19.439919592416732,11672.0,0.421949965729952,1.0
APLP2,APLP1,37.5663,0.5528110563755035,Non-significant background,5610,19.443385436523062,11672.0,0.1327107607950651,1.0
SYT2,SYT6,34.12725,0.5528014153242111,Non-significant background,5611,19.4468512806294,11672.0,0.21375942426319397,1.0
SLC22A17,SLC22A23,27.68685,0.5527711063623428,Non-significant background,5612,19.45031712473573,11672.0,0.31134338588074023,1.0
RUVBL1,RUVBL2,42.22225,0.5526444241404533,Non-significant background,5613,19.453782968842063,11672.0,0.6126627827278959,1.0
ZNF444,ZKSCAN2,20.46115,0.55247862637043,Non-significant background,5614,19.457248812948393,11672.0,0.35263879369431117,1.0
HLA-DQB1,HLA-DPA1,21.4972,0.5524741411209106,Non-significant background,5615,19.460714657054726,11672.0,0.19405414667580534,1.0
PLPP5,PLPP3,21.00995,0.5523221343755722,Non-significant background,5616,19.464180501161056,11672.0,0.17272104180945852,1.0
STAT6,STAT3,22.8099,0.5522343218326569,Non-significant background,5617,19.46764634526739,11672.0,0.27398903358464705,1.0
TGFBRAP1,VPS39,23.9787,0.5522296205163002,Non-significant background,5618,19.47111218937372,11672.0,0.23706305688827964,1.0
MSI2,HNRNPA1L2,30.8689,0.5519893765449524,Non-significant background,5619,19.474578033480057,11672.0,0.10306716929403702,1.0
RUSC2,RUSC1,22.8108,0.5519425291568041,Non-significant background,5620,19.478043877586387,11672.0,0.5543180260452365,1.0
POU4F3,POU6F2,20.43315,0.5518867820501328,Non-significant background,5621,19.48150972169272,11672.0,0.625,1.0
NR3C2,ESRRB,21.0838,0.5516178160905838,Non-significant background,5622,19.48497556579905,11672.0,0.6645819054146676,1.0
SYPL2,SYNPR,44.90775,0.5514762103557587,Non-significant background,5623,19.488441409905384,11672.0,0.340301576422207,1.0
CTSZ,CTSK,23.1404,0.5512862205505371,Non-significant background,5624,19.49190725401171,11672.0,0.049434544208361894,1.0
CSNK1G3,CSNK1G2,79.3952,0.5511875003576279,Non-significant background,5625,19.495373098118048,11672.0,0.15755654557916382,1.0
TMED3,TMED1,31.54755,0.5511449575424194,Non-significant background,5626,19.498838942224378,11672.0,0.01979095270733379,1.0
UBE2D1,UBE2D3,87.7551,0.5510801523923874,Non-significant background,5627,19.50230478633071,11672.0,0.4080705962988348,1.0
LIMK1,TESK1,22.787,0.5509026348590851,Non-significant background,5628,19.505770630437045,11672.0,0.19105551747772448,1.0
HLA-DOA,HLA-DQB1,21.92795,0.5508031882345676,Non-significant background,5629,19.509236474543375,11672.0,0.32573680603152844,1.0
PTPN6,PTPRK,20.6635,0.5498705506324768,Non-significant background,5630,19.51270231864971,11672.0,0.1116346812885538,1.0
TNIK,MINK1,66.2033,0.5498661957681179,Non-significant background,5631,19.51616816275604,11672.0,0.20681973954763536,1.0
TEAD4,TEAD3,69.04495,0.5495813488960266,Non-significant background,5632,19.519634006862372,11672.0,0.014993145990404386,1.0
DDX25,DDX39A,26.03265,0.5494464039802551,Non-significant background,5633,19.523099850968705,11672.0,0.36737491432488006,1.0
NR3C1,ESRRB,21.4613,0.5493840873241425,Non-significant background,5634,19.526565695075035,11672.0,0.6654386566141193,1.0
CLIC4,CLIC5,73.01705,0.5492721647024155,Non-significant background,5635,19.530031539181365,11672.0,0.23843385880740234,1.0
TRAM2,TRAM1L1,44.9257,0.5490718483924866,Non-significant background,5636,19.5334973832877,11672.0,0.4345442083618917,1.0
SGSH,ARSI,20.43475,0.5490386486053467,Non-significant background,5637,19.536963227394033,11672.0,0.1410212474297464,1.0
ACAA1,ACAT1,30.31765,0.5488308370113373,Non-significant background,5638,19.54042907150037,11672.0,0.11737491432488005,1.0
PIAS4,PIAS3,41.7494,0.5487309396266937,Non-significant background,5639,19.543894915606696,11672.0,0.7894105551747772,1.0
HMGB2,HMGB3,70.939,0.5486220605671406,Non-significant background,5640,19.54736075971303,11672.0,0.29617888965044553,1.0
H1-7,H1-1,22.2891,0.5484359934926033,Non-significant background,5641,19.55082660381936,11672.0,0.3747429746401645,1.0
PPIB,PPID,35.92845,0.5484352111816406,Non-significant background,5642,19.554292447925693,11672.0,0.1899417409184373,1.0
KDELR1,KDELR3,71.36305,0.5482923239469528,Non-significant background,5643,19.557758292032023,11672.0,0.3207676490747087,1.0
B3GNT9,B3GALT4,25.6653,0.5482614040374756,Non-significant background,5644,19.561224136138357,11672.0,0.05671692940370116,1.0
SCAMP2,SCAMP1,54.28275,0.5481427609920502,Non-significant background,5645,19.56468998024469,11672.0,0.11154900616860863,1.0
ETS1,ERG,26.55705,0.5479785278439522,Non-significant background,5646,19.56815582435102,11672.0,0.5156785469499657,1.0
SEMA4D,SEMA5B,20.59335,0.5476276725530624,Non-significant background,5647,19.57162166845735,11672.0,0.46641535298149417,1.0
KLF8,KLF9,22.3726,0.5475670560263097,Non-significant background,5648,19.575087512563684,11672.0,0.317854694996573,1.0
TSHZ2,TSHZ3,47.1155,0.5475160360801965,Non-significant background,5649,19.578553356670017,11672.0,0.19902330363262508,1.0
FXR1,FMR1,56.50875,0.5473436713218689,Non-significant background,5650,19.582019200776347,11672.0,0.2195853324194654,1.0
SLCO4A1,SLCO1A2,24.0278,0.5473369359970093,Non-significant background,5651,19.58548504488268,11672.0,0.3985606579849212,1.0
PTPN18,PTPN12,29.5485,0.5471603870391846,Non-significant background,5652,19.58895088898901,11672.0,0.045664838930774505,1.0
SLC27A6,SLC27A3,42.345,0.547062337398529,Non-significant background,5653,19.592416733095344,11672.0,0.10366689513365318,1.0
UBE2D1,UBE2D2,88.4354,0.5469411015510559,Non-significant background,5654,19.59588257720168,11672.0,0.10366689513365318,1.0
KLKB1,F11,57.64665,0.5467004626989365,Non-significant background,5655,19.59934842130801,11672.0,0.38339616175462643,1.0
SGSH,ARSD,22.25415,0.5466671884059906,Non-significant background,5656,19.60281426541434,11672.0,0.4367717614804661,1.0
RRP1B,RRP1,36.97765,0.5465576685965061,Non-significant background,5657,19.606280109520675,11672.0,0.2546264564770391,1.0
SLC4A2,SLC4A10,34.00515,0.546539843082428,Non-significant background,5658,19.609745953627005,11672.0,0.4254626456477039,1.0
PTP4A1,CDC14B,20.2498,0.5465396344661713,Non-significant background,5659,19.61321179773334,11672.0,0.34424263193968474,1.0
BARHL1,BARX1,24.4829,0.5464471578598022,Non-significant background,5660,19.61667764183967,11672.0,0.15610006854009595,1.0
ASPHD1,ASPHD2,41.4019,0.5463294237852097,Non-significant background,5661,19.620143485946,11672.0,0.4455962988348184,1.0
LYN,JAK2,23.4013,0.5461115837097168,Non-significant background,5662,19.623609330052332,11672.0,0.07402330363262509,1.0
ZNF444,ZSCAN32,20.667,0.5460292398929596,Non-significant background,5663,19.627075174158666,11672.0,0.47344071281699796,1.0
ABCA3,ABCA7,32.21685,0.5459132194519043,Non-significant background,5664,19.630541018265,11672.0,0.8559801233721728,1.0
ARHGEF7,ARHGEF6,58.40275,0.5456001833081245,Non-significant background,5665,19.63400686237133,11672.0,0.3241089787525703,1.0
FREM2,FREM3,48.0019,0.5455840528011322,Non-significant background,5666,19.637472706477663,11672.0,0.16569568197395476,1.0
GALR3,NPFFR2,21.66795,0.5453242212533951,Non-significant background,5667,19.640938550583993,11672.0,0.14813228238519535,1.0
LHX2,LHX4,22.87355,0.5450272709131241,Non-significant background,5668,19.644404394690326,11672.0,0.32702193283070596,1.0
ACTR5,ACTG1,27.6103,0.5450084060430527,Non-significant background,5669,19.647870238796656,11672.0,0.3199965729952022,1.0
ABHD12,ABHD17A,22.9535,0.5445673204958439,Non-significant background,5670,19.65133608290299,11672.0,0.24931459904043865,1.0
INSIG1,INSIG2,66.04735,0.5444295927882195,Non-significant background,5671,19.654801927009323,11672.0,0.3068026045236463,1.0
ITGA2B,ITGA5,35.92035,0.5443722605705261,Non-significant background,5672,19.658267771115657,11672.0,0.6883139136394791,1.0
SYT2,SYT9,34.2805,0.5443119369447231,Non-significant background,5673,19.661733615221987,11672.0,0.5591158327621659,1.0
OLFML2B,OLFM3,21.45215,0.544143870472908,Non-significant background,5674,19.66519945932832,11672.0,0.4930603152844414,1.0
C1QTNF6,C1QTNF1,43.65065,0.5440483689308167,Non-significant background,5675,19.66866530343465,11672.0,0.08216244002741604,1.0
GRB7,GRB14,47.76385,0.5439743169699796,Non-significant background,5676,19.672131147540984,11672.0,0.20390678546949967,1.0
ZNF589,ZNF550,20.7235,0.543968454003334,Non-significant background,5677,19.67559699164731,11672.0,0.49177518848526386,1.0
GALNT11,GALNTL6,33.0863,0.543936014175415,Non-significant background,5678,19.679062835753648,11672.0,0.21761480466072652,1.0
NPR2,NPR1,60.72375,0.5435632765293121,Non-significant background,5679,19.682528679859978,11672.0,0.19422549691569568,1.0
YWHAE,YWHAB,66.28885,0.5435161665081978,Non-significant background,5680,19.685994523966315,11672.0,0.5601439342015079,1.0
FAM171A2,FAM171B,27.4818,0.5434868931770325,Non-significant background,5681,19.689460368072645,11672.0,0.09809801233721727,1.0
PPARD,NR1H2,24.65025,0.5434192921966314,Non-significant background,5682,19.69292621217898,11672.0,0.19996572995202194,1.0
MSI2,HNRNPDL,33.93585,0.543131023645401,Non-significant background,5683,19.69639205628531,11672.0,0.1207162440027416,1.0
PTGR3,TP53I3,23.50795,0.5428931936621666,Non-significant background,5684,19.69985790039164,11672.0,0.16835161069225496,1.0
ZNF274,ZNF446,20.64485,0.5428808331489563,Non-significant background,5685,19.703323744497972,11672.0,0.05817340644276902,1.0
ZIC4,GLIS3,21.9741,0.54280985891819,Non-significant background,5686,19.706789588604305,11672.0,0.690284441398218,1.0
UBE2F,UBE2H,22.2833,0.54273921251297,Non-significant background,5687,19.710255432710635,11672.0,0.3236806031528444,1.0
ADAMTS13,ADAMTS2,20.76135,0.5421208441257477,Non-significant background,5688,19.71372127681697,11672.0,0.11197738176833448,1.0
HSD17B1,HSD17B10,22.36065,0.5420834422111511,Non-significant background,5689,19.717187120923303,11672.0,0.5080534612748457,1.0
PHF6,PHF11,21.31525,0.5420454740524292,Non-significant background,5690,19.720652965029632,11672.0,0.34527073337902675,1.0
ATG4C,ATG4A,27.47145,0.5420258492231369,Non-significant background,5691,19.72411880913597,11672.0,0.49588759424263196,1.0
EHMT1,EHMT2,46.54855,0.5420083627104759,Non-significant background,5692,19.727584653242296,11672.0,0.22378341329677862,1.0
ZNF680,ZNF737,68.48245,0.5417924150824547,Non-significant background,5693,19.73105049734863,11672.0,0.5275017135023989,1.0
ZNF823,ZNF700,52.57215,0.5417795181274414,Non-significant background,5694,19.73451634145496,11672.0,0.04977724468814256,1.0
NRXN2,CNTNAP5,22.7344,0.5416692346334457,Non-significant background,5695,19.737982185561293,11672.0,0.16072652501713502,1.0
IP6K2,IPMK,22.33095,0.5416378490626812,Non-significant background,5696,19.741448029667623,11672.0,0.22284098697738178,1.0
MAP3K9,MAP3K10,54.2239,0.5415966808795929,Non-significant background,5697,19.74491387377396,11672.0,0.4468814256339959,1.0
PCGF5,PCGF6,26.03905,0.5415899008512497,Non-significant background,5698,19.74837971788029,11672.0,0.35400959561343387,1.0
PRKACB,PRKX,45.89565,0.5414901971817017,Non-significant background,5699,19.751845561986624,11672.0,0.04283755997258396,1.0
SOX21,SOX9,21.51315,0.5412883833050728,Non-significant background,5700,19.755311406092954,11672.0,0.3450993831391364,1.0
RHOV,RHOC,37.67455,0.5412087142467499,Non-significant background,5701,19.758777250199287,11672.0,0.3676319396847156,1.0
ERG,ETS1,26.55705,0.5411879271268845,Non-significant background,5702,19.762243094305617,11672.0,0.15704249485949281,1.0
EIF5A2,EIF5AL1,80.78265,0.5411197692155838,Non-significant background,5703,19.76570893841195,11672.0,0.4532213845099383,1.0
RHOU,RHOA,39.8522,0.5410783886909485,Non-significant background,5704,19.76917478251828,11672.0,0.6016106922549691,1.0
ZNF174,ZKSCAN2,24.96155,0.5410303324460983,Non-significant background,5705,19.772640626624614,11672.0,0.35966415352981496,1.0
ATP1B3,ATP1B2,46.4145,0.5409692227840424,Non-significant background,5706,19.776106470730948,11672.0,0.3145990404386566,1.0
ZNF689,ZNF785,41.56295,0.5407915115356445,Non-significant background,5707,19.77957231483728,11672.0,0.037868403015764225,1.0
ALDH7A1,ALDH1B1,26.90565,0.5406330972909927,Non-significant background,5708,19.78303815894361,11672.0,0.13339616175462646,1.0
SULT1C4,SULT1A1,53.27365,0.5405339151620865,Non-significant background,5709,19.78650400304994,11672.0,0.49460246744345443,1.0
MAPK12,MAPK10,41.2357,0.5404419898986816,Non-significant background,5710,19.789969847156275,11672.0,0.8163982179575051,1.0
TMOD3,TMOD2,75.96035,0.5403602123260498,Non-significant background,5711,19.793435691262605,11672.0,0.018848526387936944,1.0
LRFN4,LRFN2,50.7338,0.5402539670467377,Non-significant background,5712,19.79690153536894,11672.0,0.3399588759424263,1.0
IDS,ARSA,20.42725,0.5401783287525177,Non-significant background,5713,19.80036737947527,11672.0,0.15035983550376972,1.0
HSPB2,HSPB1,33.19215,0.5401649251580238,Non-significant background,5714,19.80383322358161,11672.0,0.5609150102810144,1.0
MAPK1,MAPK9,35.69705,0.5401083827018738,Non-significant background,5715,19.807299067687936,11672.0,0.35615147361206306,1.0
KIF4A,KIF5C,21.72245,0.5398219972848892,Non-significant background,5716,19.81076491179427,11672.0,0.1536154900616861,1.0
NR1I3,RARA,24.43465,0.539557695388794,Non-significant background,5717,19.8142307559006,11672.0,0.12996915695681974,1.0
TAGLN,CNN1,33.7856,0.5395398642867804,Non-significant background,5718,19.817696600006933,11672.0,0.572995202193283,1.0
GGA2,GGA3,42.35295,0.5395087748765945,Non-significant background,5719,19.821162444113263,11672.0,0.12619945167923236,1.0
FMNL1,FMNL2,57.75625,0.5393143147230148,Non-significant background,5720,19.824628288219596,11672.0,0.23038039753255654,1.0
GALNT4,GALNT6,42.72415,0.5391383022069931,Non-significant background,5721,19.828094132325926,11672.0,0.35452364633310485,1.0
SEC24D,SEC24A,25.8095,0.5391353294253349,Non-significant background,5722,19.83155997643226,11672.0,0.5137936943111721,1.0
ENTPD7,ENTPD4,61.9732,0.5390922874212265,Non-significant background,5723,19.835025820538593,11672.0,0.3881082933516107,1.0
VPS4B,KATNA1,33.23905,0.5390865448862314,Non-significant background,5724,19.838491664644923,11672.0,0.19859492803289924,1.0
TUBGCP3,TUBGCP2,25.09695,0.5389447510242462,Non-significant background,5725,19.841957508751257,11672.0,0.5049691569568198,1.0
IRF2BP1,IRF2BPL,44.52915,0.5387382656335831,Non-significant background,5726,19.845423352857587,11672.0,0.12842700479780672,1.0
PLCB3,PLCD3,25.14135,0.5386257693171501,Non-significant background,5727,19.84888919696392,11672.0,0.6370801919122687,1.0
ACSF3,ACSF2,21.1814,0.5384414494037628,Non-significant background,5728,19.85235504107025,11672.0,0.41492460589444824,1.0
TNIK,STK3,28.13535,0.5382607877254486,Non-significant background,5729,19.855820885176584,11672.0,0.14084989718985608,1.0
GNG3,GNG5,44.86275,0.5378881124779582,Non-significant background,5730,19.85928672928291,11672.0,0.5254455106237149,1.0
VPS4A,ATAD1,29.0859,0.5378816276788712,Non-significant background,5731,19.86275257338925,11672.0,0.3968471555860178,1.0
AICDA,APOBEC3F,29.76615,0.5373985320329666,Non-significant background,5732,19.86621841749558,11672.0,0.60460932145305,1.0
DBNDD2,DTNBP1,28.53955,0.5373013541102409,Non-significant background,5733,19.869684261601915,11672.0,0.1685229609321453,1.0
H1-0,H1-4,42.2857,0.5372770763933659,Non-significant background,5734,19.873150105708245,11672.0,0.593385880740233,1.0
PPP5C,PPP6C,29.05485,0.5370088219642639,Non-significant background,5735,19.87661594981458,11672.0,0.6580705962988348,1.0
HTR1D,DRD3,30.9151,0.5369510054588318,Non-significant background,5736,19.88008179392091,11672.0,0.2625942426319397,1.0
LIN28A,YBX2,23.7256,0.5369366109371185,Non-significant background,5737,19.88354763802724,11672.0,0.6901987662782728,1.0
MAP1LC3A,MAP1LC3B2,79.69585,0.5369349867105484,Non-significant background,5738,19.887013482133572,11672.0,0.4920322138450994,1.0
KMT2E,SETD5,29.56065,0.5367969423532486,Non-significant background,5739,19.890479326239905,11672.0,0.205106237148732,1.0
LRFN3,LINGO2,21.56275,0.5362953990697861,Non-significant background,5740,19.89394517034624,11672.0,0.2705620287868403,1.0
